play_id,game_pk,pitcher_id,pitcher_name,is_strike,bats,throws,location_x,location_z
efcdcf0e-1fd9-4a4d-9496-a084b77541dc,718586,592836,Walker_Taijuan,1,L,R,0.566,2.32
5f6ca98b-56a3-42c1-9894-bd64744ed643,718586,592836,Walker_Taijuan,1,L,R,0.735,2.967
74af6b5f-7afb-459a-ba0b-f252fe947606,717329,592836,Walker_Taijuan,0,R,R,1.539,1.765
0b2dc2f9-2878-449f-8504-ad2299362e27,717329,592836,Walker_Taijuan,0,L,R,-1.047,2.697
12f73a8b-2bc4-4f65-8b2a-6cfb2900040e,717934,592836,Walker_Taijuan,0,L,R,-0.866,2.933
a15e93dc-5791-46ee-9095-9a95a4c4c8ae,718652,592836,Walker_Taijuan,0,L,R,-1.67,2.554
4619c60c-30bc-4d42-8e37-f3f014ea16cc,717189,592836,Walker_Taijuan,0,L,R,-0.715,1.115
7f6d3ae4-cb15-4c2d-a30a-169cde492adb,718019,592836,Walker_Taijuan,1,R,R,0.157,2.488
644f1ab2-86da-48d7-8e8e-ce729ae45ca2,716481,592836,Walker_Taijuan,0,L,R,-0.879,2.562
48616a13-86c3-41ff-81bf-2955ebe1b0d6,717567,592836,Walker_Taijuan,0,L,R,0.888,1.449
5f8d7948-dfe8-4823-84ad-25ea87bfaa8b,716817,592836,Walker_Taijuan,0,L,R,0.873,0.433
c05770ac-aa02-406c-bc55-546cd0a3d676,717664,592836,Walker_Taijuan,0,R,R,-1.199,1.758
a286f807-dc0c-4780-93de-8e2185e9d39d,716541,592836,Walker_Taijuan,0,L,R,-1.247,1.158
719fb2db-0b92-49c5-8324-993ccc98d3c2,718019,592836,Walker_Taijuan,0,R,R,-0.498,1.366
d8000787-ae8a-4de0-a12d-eae36823bbfa,717397,592836,Walker_Taijuan,0,R,R,0.684,2.553
05b4aab6-ddd3-43c1-98b8-ad261bd5c9f4,717491,592836,Walker_Taijuan,1,L,R,0.552,2.136
75e6d65e-b0a8-4573-b543-9d9c7435b6c4,717267,592836,Walker_Taijuan,1,L,R,-0.435,2.175
2e3ea276-1198-4961-a5f7-b6e7eee181d5,717491,592836,Walker_Taijuan,0,R,R,1.012,0.834
aeb253f6-ae8c-4e9d-9cd4-ab6608aeb617,717491,592836,Walker_Taijuan,1,L,R,0.854,2.606
b171afa3-866e-4dd8-b6a7-2ce425358b5a,717189,592836,Walker_Taijuan,1,R,R,0.501,3.372
48c7d410-fe0f-478b-bcf7-f625b87b5263,716720,592836,Walker_Taijuan,0,R,R,-1.19,3.534
7c90635d-fb29-4a43-9e1d-66b0fc19ca7f,717664,592836,Walker_Taijuan,0,L,R,-1.417,2.86
216eaefc-5ba7-44ab-84df-928f75a5eb23,716376,592836,Walker_Taijuan,0,L,R,-0.198,3.519
9daf6392-db85-4f9c-a787-2764db4002a6,717028,592836,Walker_Taijuan,0,L,R,0.258,1.579
3cadb701-29df-4111-9cd2-36342a5a1205,718343,592836,Walker_Taijuan,1,R,R,0.358,2.328
59eb9d8f-c86e-4b90-b6a8-2bb9138082f0,717567,592836,Walker_Taijuan,1,R,R,0.04,2.548
cafbbb7b-c4c9-4946-985e-a808218783c3,717735,592836,Walker_Taijuan,0,R,R,-0.804,0.906
e2cae4ad-2622-4e68-ab7f-6a36dbee67f8,716899,592836,Walker_Taijuan,0,R,R,0.739,2.17
26ef6549-f5a4-4d5d-a415-bd863e5f7c36,717567,592836,Walker_Taijuan,0,L,R,0.962,1.876
38338141-a3b9-41be-93e9-f531b02dd737,718270,592836,Walker_Taijuan,0,L,R,-0.331,1.395
1fc65219-5be9-4d74-acd7-dfe0efaac158,717028,592836,Walker_Taijuan,0,R,R,1.293,2.212
80b04f14-3219-408a-95ea-2085e2230f83,716481,592836,Walker_Taijuan,1,L,R,-0.213,3.295
115f3f5e-d23a-4808-bcc1-59935907848d,716899,592836,Walker_Taijuan,1,L,R,-0.571,3.071
19504cb7-a268-466d-999b-bdb9d6485e68,717806,592836,Walker_Taijuan,0,R,R,-0.06,1.171
00bfbf67-2ce2-4f90-8f0f-3a001ac27259,717267,592836,Walker_Taijuan,0,L,R,1.104,-0.265
71fe0eec-acf2-46ec-94fb-2fc2b9a9ad8d,718510,592836,Walker_Taijuan,0,R,R,1.242,2.623
5cb120de-187f-4df9-914b-3b0d5ee29e5d,718270,592836,Walker_Taijuan,1,L,R,-0.649,1.846
5ca67186-33f6-4574-8d59-62f7f49ca726,717934,592836,Walker_Taijuan,0,R,R,-1.398,1.864
7b105091-9e3f-43e4-8f67-2de72182c70e,718586,592836,Walker_Taijuan,0,L,R,-1.326,2.681
39f146a6-7031-4870-b2a1-9b42bc3b000c,716541,592836,Walker_Taijuan,1,L,R,-0.266,1.986
b5d72c1a-1e21-48c0-b0e7-2b7078e450ea,717735,592836,Walker_Taijuan,0,R,R,0.475,3.346
8e97b896-f81b-4de5-b2cf-871103a6cc80,716376,592836,Walker_Taijuan,1,L,R,-0.212,2.063
ab97e8f5-450b-4116-aa7f-77fb49533048,718270,592836,Walker_Taijuan,0,L,R,-1.594,2.285
8d7d5991-293f-4c86-962f-e2aa60972b57,717875,592836,Walker_Taijuan,0,R,R,0.295,0.544
5a3b5702-da31-4da4-9c49-82d1b5abf92b,717491,592836,Walker_Taijuan,0,R,R,-0.445,3.395
dca106f9-3c96-4cc0-b992-0a0254956160,716481,592836,Walker_Taijuan,0,L,R,-0.631,0.909
45ed4401-818d-459e-9695-6226cf22f6b0,718088,592836,Walker_Taijuan,0,R,R,-1.365,1.454
22a08bb0-2938-4edf-9574-e02195730a0e,717113,592836,Walker_Taijuan,1,R,R,0.197,2.146
92036405-78de-4b01-9970-b73cdc24a36a,716899,592836,Walker_Taijuan,1,R,R,-0.472,2.689
7e030957-d8b8-41b3-9426-710ea9965f9f,718343,592836,Walker_Taijuan,0,R,R,0.45,0.394
7ff8cb3d-2717-45ba-a98c-23a176e139e0,717028,592836,Walker_Taijuan,0,L,R,-1.03,3.209
095d783a-91f6-41c0-9867-6838a759e91c,717329,592836,Walker_Taijuan,0,L,R,-0.145,1.424
876070af-94dd-40f0-8329-a396ddb06ece,717806,592836,Walker_Taijuan,1,L,R,0.269,2.984
4d1069cd-6f23-4e6f-92cb-d0d237723913,717189,592836,Walker_Taijuan,0,L,R,-0.227,4.584
f8b8bca1-90ef-4601-8279-2bc7cafaec79,716541,592836,Walker_Taijuan,0,L,R,1.219,1.845
e24aed0c-8751-4aef-b09a-d5bf6298e2a9,718202,592836,Walker_Taijuan,0,R,R,1.022,-0.151
deabd1e8-f303-4776-bff2-7277d8803095,716481,592836,Walker_Taijuan,1,L,R,-0.132,2.865
dde0a3d7-dbb8-4792-ab64-4ee56fce1430,717397,592836,Walker_Taijuan,0,R,R,-1.401,2.694
06fadbbb-7abd-4f0a-9e49-7dd1c3af589c,716541,592836,Walker_Taijuan,0,R,R,0.838,2.251
1f65b6dc-5b35-440d-b58b-2eb50248a114,718343,592836,Walker_Taijuan,0,L,R,0.753,0.841
0e5479e5-44b8-4f20-b037-05346f5ae6ee,717189,592836,Walker_Taijuan,0,R,R,0.963,2.168
124874ad-a595-4391-bd9f-5e1421cfb297,717329,592836,Walker_Taijuan,0,R,R,-1.642,2.588
105cb8a8-7c40-49ca-9319-48437a809844,717491,592836,Walker_Taijuan,0,R,R,1.055,1.652
615992e9-6176-4483-b100-1a76077cfe72,718343,592836,Walker_Taijuan,0,L,R,-1.027,1.381
8618e7c2-9d01-4df9-ba64-5136043176d5,717806,592836,Walker_Taijuan,0,R,R,-0.058,0.877
1d443c07-77a1-475f-bdb6-69d5016ace22,717329,592836,Walker_Taijuan,0,R,R,1.255,1.582
f268bb61-f4e2-40a6-a666-29785699c8f5,718019,592836,Walker_Taijuan,0,R,R,-0.332,3.576
69f1af5a-7bcc-48cb-8cbd-ab92cc8b5402,717113,592836,Walker_Taijuan,0,L,R,-1.204,3.093
04b1368d-ae03-4a5c-a4b4-5a4af9b8a709,717735,592836,Walker_Taijuan,0,R,R,1.344,1.963
11667496-6255-4ec1-96d2-0691f39ed376,716720,592836,Walker_Taijuan,0,R,R,0.399,1.259
3b3c40d0-db14-42c3-8dab-a9344052db36,716899,592836,Walker_Taijuan,0,L,R,0.802,0.628
2c602e50-b0d6-482d-9ec0-2b71e4fa7ec0,718510,592836,Walker_Taijuan,0,R,R,1.199,1.223
71410a49-7b64-4c0e-a7b6-96f77f329566,717491,592836,Walker_Taijuan,0,L,R,0.096,0.057
bc897661-f182-42c7-bb37-179a026f0db8,716899,592836,Walker_Taijuan,0,R,R,0.726,1.471
9fdbf748-b75b-44a1-bfc6-90071b236046,718019,592836,Walker_Taijuan,1,R,R,0.485,2.373
545182ac-a69f-468e-8cb3-1c948fb8e85d,717397,592836,Walker_Taijuan,1,L,R,-0.2,2.887
9e6da19c-fb7c-485e-9f7e-8fd5d446d6b5,718725,592836,Walker_Taijuan,1,R,R,-0.58,2.17
8c634350-3f75-47e9-80cc-65536dcf781e,718510,592836,Walker_Taijuan,0,R,R,0.264,3.272
339a72ba-8f47-4da4-9ae1-b76b1e393f97,716817,592836,Walker_Taijuan,1,L,R,-0.234,2.181
0b2588ab-98f9-4357-bb38-88b8f5592271,717567,592836,Walker_Taijuan,1,L,R,0.764,1.742
0b2fa7e8-10ce-48bb-a760-f9cecd6fee82,717806,592836,Walker_Taijuan,0,R,R,-0.578,0.32
c5165553-100f-4f80-abf4-d2f6f9e582a0,717028,592836,Walker_Taijuan,0,L,R,-1.563,2.862
2538484f-d042-49f4-b1ea-5f55dbe9a4fc,718019,592836,Walker_Taijuan,0,L,R,0.008,0.29
d35668bc-f23c-4f71-96ac-e4f44358cb68,716899,592836,Walker_Taijuan,0,L,R,1.168,2.505
c7944f63-8658-40fc-9c77-11fb9b75c523,718652,592836,Walker_Taijuan,0,L,R,-1.576,3.451
c8e3a2fe-a9e8-4b9a-b57f-80536a814340,716720,592836,Walker_Taijuan,1,R,R,0.077,1.885
4d289689-62c8-4e60-9246-c6189ec09e88,718088,592836,Walker_Taijuan,0,L,R,-0.471,1.543
fb53d1e1-f9dd-4644-8ad4-1e582e39ceb1,718343,592836,Walker_Taijuan,0,L,R,-1.402,3.02
fcb1a880-4b51-45af-adaf-45f805fa8ddd,716481,592836,Walker_Taijuan,0,L,R,1.471,2.771
7329617e-1a07-4ac2-9652-a8c07b6fe5e6,717189,592836,Walker_Taijuan,0,R,R,-0.82,2.583
131dbf93-bc32-42af-86ad-82102374e87b,718652,592836,Walker_Taijuan,0,R,R,1.089,2.954
1f207145-aa79-4941-a599-f8d7c3440776,717267,592836,Walker_Taijuan,1,R,R,-1.075,1.89
a5bb2c67-bd6a-4cfe-ba2e-c94c91c6c109,716541,592836,Walker_Taijuan,0,L,R,-1.228,4.122
930258b7-b610-4629-88b5-8e75b5d56976,717567,592836,Walker_Taijuan,0,L,R,1.641,1.642
84df1c12-2b74-461f-b97f-daa0ae42c90a,717397,592836,Walker_Taijuan,1,R,R,-0.489,3.117
6d4020ac-0c5e-44e8-b294-44b507b23b39,717028,592836,Walker_Taijuan,0,L,R,-0.945,4.897
49d5d5a1-167e-455a-a602-a0ff6d376861,717567,592836,Walker_Taijuan,0,L,R,-1.34,2.414
76c39530-7cf3-42b4-958d-649bb5f14cd0,716817,592836,Walker_Taijuan,1,R,R,0.623,3.201
a624a2d3-f70f-4e18-b7b2-034983fe7271,718088,592836,Walker_Taijuan,1,L,R,-0.311,2.761
02360fed-ef61-46f0-b2fa-627abace43e1,717028,592836,Walker_Taijuan,0,R,R,0.799,1.495
78ff36f8-da0a-4333-8bc7-0b2735c6f33f,718343,592836,Walker_Taijuan,1,L,R,0.056,2.381
8dd0cfdb-acbb-47f8-afa0-ef57519b39ae,716481,592836,Walker_Taijuan,0,L,R,-0.889,3.486
b17ff795-eca3-4200-9a3e-1d4605f0de3d,717875,592836,Walker_Taijuan,1,R,R,0.537,3.044
e04e918a-4359-4882-9f15-fa745bd1e0b4,717664,592836,Walker_Taijuan,1,L,R,-0.255,2.85
ec1a9260-ed1a-4f02-be1f-30c9d5f9abc2,717028,592836,Walker_Taijuan,1,L,R,0.438,2.382
eee1d0ac-eb73-4ac0-b3dd-01b48b939364,717567,592836,Walker_Taijuan,0,L,R,1.021,0.739
d8640841-eafc-4a60-adef-828a0b1db172,716720,592836,Walker_Taijuan,1,R,R,0.257,2.739
58137ad1-f4e3-45d7-b848-8c87203442da,716720,592836,Walker_Taijuan,0,R,R,1.295,1.638
6eb1e5cc-1b3d-4c72-87ac-4c80c3e6a4be,718652,592836,Walker_Taijuan,0,L,R,-0.308,4.404
44858edc-4d74-42d4-940b-87d7b63b86d4,717397,592836,Walker_Taijuan,0,R,R,0.26,0.535
04c7c3f9-0de2-4e5b-93ad-52893fa7ede0,716541,592836,Walker_Taijuan,0,L,R,-1.267,4.303
1f619d9f-611b-45ba-8ea3-7389b73cee72,716481,592836,Walker_Taijuan,0,L,R,0.493,3.796
5ea614f0-7cbc-4447-a2dc-6d93eb316ac6,718415,592836,Walker_Taijuan,0,R,R,0.453,4.442
bb4fe73c-9843-436d-bf08-36f28e4dbd08,717267,592836,Walker_Taijuan,0,L,R,-0.944,1.188
57dfadb2-668e-4eff-ac9b-4a0df2fb20ab,718652,592836,Walker_Taijuan,0,R,R,-0.753,3.838
7bb9b89a-fa7f-47de-b3e7-1b6792be7c8c,716541,592836,Walker_Taijuan,0,L,R,-1.227,1.32
dc1a5d1c-8686-4f78-877c-58679d8e9bf4,716899,592836,Walker_Taijuan,1,R,R,-0.206,2.12
e71ce898-a7ff-46eb-a2c3-534798a8f24a,717656,592836,Walker_Taijuan,0,L,R,0.431,0.918
089026e1-a450-40f9-806c-b123e8f68de1,718019,592836,Walker_Taijuan,0,R,R,0.936,1.096
edc5d23c-3ef0-4748-b442-3a9812c63127,717397,592836,Walker_Taijuan,1,R,R,0.479,2.897
d8466aad-bffa-4ac7-b8c4-1793df9bc884,717397,592836,Walker_Taijuan,0,R,R,0.719,1.204
fc3895b4-8b9f-41a1-929b-5421853d89b5,718725,592836,Walker_Taijuan,0,R,R,-1.392,2.489
dea667fa-35af-4c56-9547-daf15259f0de,718725,592836,Walker_Taijuan,1,L,R,0.328,2.057
477ffe21-9ee4-4bdd-adbe-ecc22fc7f55c,717397,592836,Walker_Taijuan,0,R,R,0.645,0.797
835bcedd-ae1d-4d03-8388-31f5e48e59ec,717028,592836,Walker_Taijuan,0,R,R,0.727,0.949
0ddf9da3-8e97-41ff-8c6e-4d959d911e93,717656,592836,Walker_Taijuan,0,L,R,-0.892,3.654
9cf6590c-bcac-4da5-af88-d5c0bf407d22,718586,592836,Walker_Taijuan,0,R,R,1.431,1.652
5a6e9d53-ae3d-4a06-b9a1-a75c55dca78f,717491,592836,Walker_Taijuan,0,R,R,0.1,1.338
88b70e74-fe42-4479-bea6-b2d78812b4bb,716376,592836,Walker_Taijuan,0,L,R,1.398,2.14
85e83afa-fd16-47a3-9cdf-fad86d4bb401,717113,592836,Walker_Taijuan,1,L,R,0.3,2.554
4bd2f648-ac83-4dfd-83d6-dd967ac6b1bb,717267,592836,Walker_Taijuan,0,L,R,-1.122,2.797
b373e74b-83b8-4c27-8c12-3c662d2423ee,716817,592836,Walker_Taijuan,1,L,R,0.611,1.911
b2ffe2fc-78fc-460b-8506-909a315e8f79,717735,592836,Walker_Taijuan,0,L,R,-1.053,4.884
b8bf5d80-7e1e-46d0-a043-70337e0dd10f,716720,592836,Walker_Taijuan,0,R,R,-0.831,3.72
c53b127c-6fea-46a7-aac9-42bb57c023e4,718415,592836,Walker_Taijuan,1,R,R,-0.62,3.304
dfcac1f0-ad5a-4b67-b747-5714cbe70420,717656,592836,Walker_Taijuan,0,L,R,-1.151,1.696
217798b5-f5b9-4234-a9b2-411a38e3ddb6,717028,592836,Walker_Taijuan,0,R,R,-0.615,3.507
dec064e5-a58d-4ebe-b10d-817d625ad8b8,718019,592836,Walker_Taijuan,1,L,R,0.704,2.926
faf536dc-e223-436d-9334-ac9e255bb044,718270,592836,Walker_Taijuan,0,L,R,-0.396,-0.264
179361c4-3ae5-4918-8b96-eb3194465100,717189,592836,Walker_Taijuan,1,L,R,-0.952,3.3
0e6d5436-16e2-40ed-ab6f-a0869497f791,717664,592836,Walker_Taijuan,0,R,R,0.763,0.548
0e7825c9-72b5-4ac4-beaa-ad32bfe6a1d4,718510,592836,Walker_Taijuan,0,L,R,-0.897,4.194
5f59b5eb-d439-44dd-b293-b0740601fc7a,717267,592836,Walker_Taijuan,0,R,R,1.279,1.803
c4a135a4-3f74-4062-9dd3-66794ce8de19,718019,592836,Walker_Taijuan,0,R,R,1.293,2.624
b7d0a54a-900b-42cf-90eb-02dd09bf59b8,718202,592836,Walker_Taijuan,1,R,R,0.783,1.833
85e17c7d-e16f-4c96-9aac-a978de7a5781,717664,592836,Walker_Taijuan,0,R,R,1.341,0.988
32e34f68-2693-4732-820b-ae3952511a0a,717028,592836,Walker_Taijuan,0,L,R,0.131,4.223
ad7936cf-d20b-43cb-9b01-eecbde129095,718202,592836,Walker_Taijuan,1,R,R,-0.286,1.634
570bd563-d958-4795-8470-4cebc4d36a9f,717267,592836,Walker_Taijuan,0,L,R,-1.407,3.078
fc944996-1878-48bb-80ca-5f80039395a6,716720,592836,Walker_Taijuan,0,R,R,0.189,4.398
f4d8f5c3-1608-4f12-a77b-a6c216e9bdd9,718202,592836,Walker_Taijuan,0,R,R,-1.162,0.814
41fe017b-e5f5-4015-9720-99e70f7586fc,718586,592836,Walker_Taijuan,1,R,R,-0.554,2.204
486ace61-0232-42f0-8597-192d5e98dfb0,717567,592836,Walker_Taijuan,1,R,R,0.166,3.179
4caf6568-f3d2-4da0-b332-691a56beb57c,718343,592836,Walker_Taijuan,1,L,R,-0.862,2.52
95cee016-cb70-44c8-8f4a-1aa4e4d7002d,717397,592836,Walker_Taijuan,0,R,R,0.206,0.565
0d68ac12-b37b-4536-9753-bef2da4cdb48,718510,592836,Walker_Taijuan,1,L,R,-0.282,3.56
8600d9e9-36c1-48cf-82cb-adced001b139,717028,592836,Walker_Taijuan,0,L,R,-0.453,1.564
417ed506-5cbe-43bf-b6a7-3902e7ef11c9,717329,592836,Walker_Taijuan,0,R,R,0.745,1.536
7ec07d8e-c1e1-4ca5-a2ee-61ab18cff902,717735,592836,Walker_Taijuan,0,R,R,-0.603,0.231
3e8046e8-fd9d-4165-88cf-eb492604ae1f,716481,592836,Walker_Taijuan,1,L,R,0.273,2.761
b313bac6-e442-4d41-a492-10a5a36af574,718510,592836,Walker_Taijuan,1,R,R,0.766,2.094
84833946-5d6a-4332-8a2c-ec1fb80b2ec5,717735,592836,Walker_Taijuan,0,R,R,-0.973,3.596
248a4ee1-effc-4949-9949-fd2f17e45695,717567,592836,Walker_Taijuan,0,R,R,0.321,4.068
b628a2b9-9aae-44cf-8bdf-b1fa0c91f104,718586,592836,Walker_Taijuan,0,R,R,0.509,1.505
3dc5d385-2798-4ae7-b9ad-e8894084c244,718652,592836,Walker_Taijuan,0,L,R,-0.72,1.43
ad64cda9-f327-4830-9823-9d1a34f2e789,716720,592836,Walker_Taijuan,0,R,R,-1.46,4.282
c817e991-c7ca-46a4-8016-c64272c2ccd9,718415,592836,Walker_Taijuan,0,R,R,-1.726,1.022
c7951d10-590c-459f-bb9d-1924d1b849ea,716376,592836,Walker_Taijuan,0,L,R,-0.962,4.528
e85b741c-a8e8-4fad-b5ee-ae6568a55f10,718270,592836,Walker_Taijuan,1,L,R,0.163,3.111
ede64205-35a1-4d09-95c1-b61648493ca6,717567,592836,Walker_Taijuan,0,L,R,0.112,0.865
ec364adc-1ee5-4d6a-9f4d-3fa34d526d4a,717875,592836,Walker_Taijuan,0,R,R,-0.025,3.277
ce6dc2a7-be0b-43e1-b81e-f5c24a5b0f62,716899,592836,Walker_Taijuan,0,L,R,0.942,0.561
1f417872-b3c1-416b-bc9e-93df762db609,718725,592836,Walker_Taijuan,1,R,R,0.023,2.417
1aa59325-5440-4605-bcef-444d776f1125,717934,592836,Walker_Taijuan,0,R,R,1.414,2.06
92e759e4-5a71-48df-aed9-2287d9f1223a,718652,592836,Walker_Taijuan,1,L,R,-1.097,2.457
50f30c4b-a039-40a4-be95-16919ee0eed3,716376,592836,Walker_Taijuan,1,L,R,-0.44,1.727
6e1b9dd3-d0f4-453e-9a9c-2106afeb490e,716376,592836,Walker_Taijuan,0,L,R,-1.093,1.315
37f0d018-36e0-4762-a918-d6ed969ed217,717028,592836,Walker_Taijuan,0,L,R,-0.806,3.801
70f69efc-720b-4076-a8d2-98f30c0976f7,717806,592836,Walker_Taijuan,1,R,R,0.392,1.574
af79f6cc-2f87-4464-815e-463e514325c2,718019,592836,Walker_Taijuan,0,R,R,-1.605,2.309
b99d017c-d489-4520-b7ee-ab2734c9f6a0,717329,592836,Walker_Taijuan,1,R,R,-0.379,3.099
9e10cf00-c5f8-4695-98a4-69ec1a8e2c1e,718088,592836,Walker_Taijuan,0,R,R,-0.003,0.605
76e76180-0bdf-449b-91a8-285548d0857e,717113,592836,Walker_Taijuan,0,L,R,0.357,1.377
222f2efa-23cd-4a58-a122-a84f2dfba201,716376,592836,Walker_Taijuan,1,L,R,-0.411,1.647
8eb75678-deaf-4f14-9d2e-9ff57c399ff1,718586,592836,Walker_Taijuan,0,R,R,0.284,1.307
ab8ab9c9-f64d-4cd1-b92f-b15c0afbe802,716817,592836,Walker_Taijuan,0,R,R,1.017,4.137
de235177-767a-4d45-9666-077218fe07ca,718088,592836,Walker_Taijuan,0,L,R,-0.812,3.682
f7802153-29b7-4b75-b54a-fe7d6b6a28de,716376,592836,Walker_Taijuan,1,L,R,-0.183,1.687
8fa1124f-6095-4612-99ce-9e2f52d70fa5,717934,592836,Walker_Taijuan,0,L,R,-1.272,2.65
eb3bff44-fd24-46db-b227-be26879effa9,717875,592836,Walker_Taijuan,0,R,R,-0.063,3.654
ce5eeb27-6053-4f38-ac23-1b795a0a6d0c,717934,592836,Walker_Taijuan,0,R,R,-2.126,4.7
80ba9463-901e-4b72-a0c6-18ae6fad082d,718586,592836,Walker_Taijuan,1,R,R,0.14,2.499
7d98176d-49a3-4352-b252-b9f2d037fdb9,718019,592836,Walker_Taijuan,0,R,R,0.239,1.557
4692ce60-2f8b-41a0-826c-13c9861d7902,718415,592836,Walker_Taijuan,0,L,R,-0.634,3.867
3bfe808b-9a6e-4015-84be-04ac1227bba8,718088,592836,Walker_Taijuan,1,R,R,0.274,2.578
4eeba117-87af-48a4-a104-74e8202c216d,716720,592836,Walker_Taijuan,1,R,R,-0.405,2.174
c363abed-765c-4d25-bb35-581979c6cb66,716481,592836,Walker_Taijuan,0,L,R,1.014,0.673
0fc1cb28-923e-4398-b992-8c64934596b4,717267,592836,Walker_Taijuan,0,L,R,0.574,0.591
23fffdab-3261-4426-8f58-e141dc6ba71e,716481,592836,Walker_Taijuan,0,L,R,-0.679,3.603
9373960f-bca7-4ded-9c9c-489c8c52ec58,716541,592836,Walker_Taijuan,0,L,R,-3.027,4.531
b056d44e-6f0c-4d41-a6fc-d744f290e604,717189,592836,Walker_Taijuan,1,L,R,0.023,2.142
890728db-94f6-4f36-b720-15ac71e8f121,717656,592836,Walker_Taijuan,1,R,R,0.156,1.554
e796e965-b95c-444c-b6b0-4b869666d227,716899,592836,Walker_Taijuan,0,R,R,1.185,0.915
94ecea1d-f5a5-4425-b7fa-fd813eeeaea4,718088,592836,Walker_Taijuan,0,L,R,-0.431,0.998
05c5f189-1e21-4e55-89d9-2c0ccd69b553,717875,592836,Walker_Taijuan,0,R,R,-0.485,5.557
0463e997-dea7-4daa-9926-706bc929113f,717267,592836,Walker_Taijuan,0,L,R,-0.256,1.387
a5436d6b-b50a-46b9-acea-8903dc5d66d3,717875,592836,Walker_Taijuan,1,L,R,0.447,3.292
c07a883b-dedc-42fd-85d5-c35663ad5761,718088,592836,Walker_Taijuan,1,R,R,0.119,2.532
9c5c2373-d85b-466b-b207-0aaf6786c506,716899,592836,Walker_Taijuan,1,L,R,0.8,2.563
8cb0d42a-6fa8-4295-86e2-c0cfdf5364e2,718586,592836,Walker_Taijuan,1,R,R,0.089,2.293
d9ebcc96-fc70-4201-80e8-044bf1e425c5,716481,592836,Walker_Taijuan,0,L,R,-0.502,1.373
f69f2d56-8a3d-4d87-94c1-e6a4f28aa18c,716376,592836,Walker_Taijuan,1,L,R,0.092,2.411
367ef918-6834-4a2a-9a02-ec0fe3cb3a74,716376,592836,Walker_Taijuan,0,L,R,-0.609,3.571
caeeb0e3-86f6-47a2-b484-409b9db47e5a,717189,592836,Walker_Taijuan,0,R,R,1.451,1.297
ffc17cc6-41c3-4377-aba6-190611aa4b60,717113,592836,Walker_Taijuan,1,R,R,0.212,2.984
7bfc9b17-f6ad-429b-a26b-cd8dc1c5cf01,718586,592836,Walker_Taijuan,1,R,R,0.288,2.119
15ad445b-af8c-427b-b9a5-b36f5c44dd1f,718652,592836,Walker_Taijuan,0,R,R,1.022,3.76
35769cab-6c49-4e4d-96f1-1f6635b666eb,718652,592836,Walker_Taijuan,0,L,R,-1.266,3.696
5857d9e0-fcfa-4cae-b6c4-9d54bf47ef24,716817,592836,Walker_Taijuan,0,R,R,0.596,1.056
6dfb7e26-706e-49d7-af35-5dc8475de1b2,717567,592836,Walker_Taijuan,1,R,R,-0.689,3.087
5b841408-c6ce-45f9-a5a1-ce111537f0fa,717567,592836,Walker_Taijuan,0,R,R,-0.775,4.097
2faa9925-854e-402f-a915-2e886f1e126e,717735,592836,Walker_Taijuan,1,L,R,0.407,2.563
e62e9e5a-fd66-4d3e-bb7d-048b3eb38133,717806,592836,Walker_Taijuan,0,R,R,-1.633,2.094
ec16486e-764f-42e6-a27d-8c40336629b6,716541,592836,Walker_Taijuan,0,L,R,-0.533,0.881
96749f67-e349-4dd5-a429-eef748bc3da6,717028,592836,Walker_Taijuan,0,R,R,-1.192,1.588
f4248474-b37c-49ba-801e-10b5b03024e0,717875,592836,Walker_Taijuan,0,R,R,2.206,1.735
d23bf266-74c6-40a1-bd04-6ddb9a182ba0,717267,592836,Walker_Taijuan,0,L,R,1.25,0.421
2c88cffc-01b1-46e4-aa36-1ccf7c42765f,717934,592836,Walker_Taijuan,1,L,R,-0.713,2.905
0130a10d-6650-49de-95bc-58d971395bde,716720,592836,Walker_Taijuan,0,R,R,-0.507,1.694
240af30f-f181-4ba5-894f-aecf5701181e,718586,592836,Walker_Taijuan,1,R,R,0.232,2.269
2a7a0ee6-fd94-419a-ab0f-5cbfcf6885ca,716817,592836,Walker_Taijuan,0,L,R,-1.512,2.933
bdde29fc-5120-4d4e-a80d-fa18a6787842,717189,592836,Walker_Taijuan,1,R,R,0.423,2.684
c77c030f-4188-4c41-ba13-97d56bc03fbe,718586,592836,Walker_Taijuan,0,R,R,0.745,3.848
ad6a38dd-241f-418c-bdf2-fac896dfed92,716541,592836,Walker_Taijuan,0,L,R,-1.181,1.872
64799844-a724-4161-9553-101dd0a56f5a,718652,592836,Walker_Taijuan,1,L,R,0.443,1.957
4cf9ca3e-a570-42bf-9b49-1ae9117adb75,717267,592836,Walker_Taijuan,0,L,R,1.675,2.187
36b224ca-ef07-4fc4-a886-6ec4c58314cd,717656,592836,Walker_Taijuan,0,L,R,-0.117,1.083
d613cdc6-d8b4-4689-af24-d365e7aaa95a,718270,592836,Walker_Taijuan,0,L,R,-0.103,-0.153
f07a75f9-b80c-4b1c-ac89-8bf7f0bcc880,716541,592836,Walker_Taijuan,0,R,R,-1.164,2.525
227b3d38-35b0-4a2e-ba5c-edf2535bdce6,718343,592836,Walker_Taijuan,0,L,R,-1.502,3.092
a5b18479-8415-4b3f-9a43-a8deadcf2127,717113,592836,Walker_Taijuan,1,L,R,0.106,1.92
